Date,Open,High,Low,Close,Adj Close,Volume
2010/12/28,182.100006,182.770004,181.050003,181.089996,181.089996,1975000
2010/12/29,181.800003,184.350006,180.410004,183.369995,183.369995,3120100
2010/12/30,183.919998,184.550003,182.75,182.75,182.75,1961200
2010/12/31,181.960007,182.300003,179.509995,180,180,3451900
2011/1/3,181.369995,186,181.210007,184.220001,184.220001,5331400
2011/1/4,186.149994,187.699997,183.779999,185.009995,185.009995,5031800
2011/1/5,184.100006,187.449997,184.070007,187.419998,187.419998,3418800
2011/1/6,186.5,187.410004,185.25,185.860001,185.860001,3179700
2011/1/7,187.880005,188.449997,183.740005,185.490005,185.490005,5221700
2011/1/10,185.039993,185.289993,182.509995,184.679993,184.679993,3375900
2011/1/11,185.419998,186,183.210007,184.339996,184.339996,2814200
2011/1/12,185.360001,185.380005,183.300003,184.080002,184.080002,2679100
2011/1/13,183.600006,186.449997,183.509995,185.529999,185.529999,3367000
2011/1/14,185.5,188.940002,184.919998,188.75,188.75,3662800
2011/1/18,188.660004,191.600006,188.25,191.25,191.25,3896200
2011/1/19,190.899994,191,186.210007,186.869995,186.869995,3882400
2011/1/20,185.289993,186.850006,181,181.960007,181.960007,5709900
2011/1/21,183,183.25,176.839996,177.419998,177.419998,6806200
2011/1/24,177.949997,178.490005,174.149994,176.850006,176.850006,5600300
2011/1/25,175.5,176.75,174.279999,176.699997,176.699997,4651000
2011/1/26,177.509995,177.889999,174.630005,175.389999,175.389999,3762200
2011/1/27,177.479996,185,177.309998,184.449997,184.449997,14594400
2011/1/28,171.449997,173.710007,166.899994,171.139999,171.139999,19908200
2011/1/31,170.160004,171.440002,167.410004,169.639999,169.639999,6718100
2011/2/1,170.520004,173.100006,169.509995,172.110001,172.110001,5085900
2011/2/2,171.419998,175.199997,170.869995,173.529999,173.529999,4547500
2011/2/3,173.5,174.669998,171.949997,173.710007,173.710007,3678900
2011/2/4,174,177.190002,173.75,175.929993,175.929993,4347800
2011/2/7,176.149994,177.550003,174.770004,176.429993,176.429993,5254700
2011/2/8,176.660004,183.110001,176.589996,183.059998,183.059998,7794900
2011/2/9,183.149994,186.470001,182.259995,185.300003,185.300003,8312700
2011/2/10,184.389999,187.240005,183.600006,186.210007,186.210007,5331400
2011/2/11,185.559998,189.5,185.369995,189.25,189.25,4487900
2011/2/14,189.25,191.399994,188.350006,190.419998,190.419998,4061300
2011/2/15,188.729996,190.490005,188.25,189.029999,189.029999,3890900
2011/2/16,189.770004,190,186.350006,186.619995,186.619995,4628200
2011/2/17,185.770004,189.089996,185.309998,187.759995,187.759995,3425500
2011/2/18,187.539993,188.5,185.130005,186.5,186.5,4178600
2011/2/22,183.679993,184.720001,179.320007,180.419998,180.419998,5637100
2011/2/23,180.25,181.149994,174.389999,176.679993,176.679993,5482000
2011/2/24,176.860001,179.75,174.559998,177.75,177.75,4656500
2011/2/25,178.949997,180.75,177.100006,177.240005,177.240005,4191400
2011/2/28,173.910004,175.889999,172.149994,173.289993,173.289993,6783200
2011/3/1,173.529999,173.960007,168.669998,169.440002,169.440002,5847100
2011/3/2,169.089996,173.300003,168.350006,172.020004,172.020004,5185700
2011/3/3,173.710007,174.460007,172.050003,172.789993,172.789993,4138200
2011/3/4,172.619995,172.75,169.509995,171.669998,171.669998,4924300
2011/3/7,171.919998,172.089996,166.240005,169.080002,169.080002,5932900
2011/3/8,169.389999,169.710007,166.720001,166.889999,166.889999,4219000
2011/3/9,166.669998,169.75,163.899994,169.050003,169.050003,7108900
2011/3/10,167.070007,168.470001,164.820007,166.139999,166.139999,5998400
2011/3/11,165.5,169.199997,164.119995,168.070007,168.070007,4609900
2011/3/14,166.600006,168.080002,164.570007,166.729996,166.729996,4022000
2011/3/15,161.389999,166.880005,160.759995,165.080002,165.080002,4934500
2011/3/16,164.699997,168.139999,162.869995,164.699997,164.699997,5208100
2011/3/17,165.910004,166.300003,160.779999,160.970001,160.970001,6471400
2011/3/18,161.190002,163.539993,160.589996,161.820007,161.820007,7442700
2011/3/21,163.369995,165.789993,161.720001,164.520004,164.520004,4055100
2011/3/22,164.070007,164.440002,162.25,162.600006,162.600006,3611400
2011/3/23,162.300003,166.259995,160.820007,165.320007,165.320007,4721300
2011/3/24,168.210007,172,167.360001,171.100006,171.100006,6283200
2011/3/25,171.639999,173.490005,170.300003,170.979996,170.979996,4293800
2011/3/28,171.800003,172.5,169.25,169.350006,169.350006,3400800
2011/3/29,170.729996,174.839996,170.070007,174.619995,174.619995,4884600
2011/3/30,177.779999,181.160004,177.660004,179.419998,179.419998,6859300
2011/3/31,179.309998,181.570007,178.5,180.130005,180.130005,4826500
2011/4/1,181.580002,183.25,178.589996,180.130005,180.130005,5684100
2011/4/4,180.889999,183.610001,180.690002,182.940002,182.940002,4186400
2011/4/5,182.100006,186.360001,181.800003,185.289993,185.289993,5569200
2011/4/6,186.149994,188.270004,181.119995,182.759995,182.759995,5430700
2011/4/7,182.779999,185.169998,181.759995,184.910004,184.910004,4564000
2011/4/8,185.259995,186.220001,182.779999,184.710007,184.710007,3726400
2011/4/11,184.860001,186.490005,181.850006,184.039993,184.039993,3297100
2011/4/12,183.059998,184.589996,179.419998,180.479996,180.479996,5334500
2011/4/13,180.830002,182.880005,179.800003,182.289993,182.289993,4216300
2011/4/14,181.389999,182.080002,179.360001,181.820007,181.820007,3588200
2011/4/15,181,181.779999,179.020004,180.009995,180.009995,4272400
2011/4/18,178.380005,178.910004,175.369995,178.339996,178.339996,4616500
2011/4/19,178.350006,179.470001,176.600006,178.820007,178.820007,2646000
2011/4/20,181.619995,185,181.589996,183.869995,183.869995,4067500
2011/4/21,184.559998,185.970001,183.050003,185.889999,185.889999,3348100
2011/4/25,185.649994,186.350006,183.770004,185.419998,185.419998,3438100
2011/4/26,186.270004,186.419998,180.740005,182.300003,182.300003,11200000
2011/4/27,183.199997,197.800003,182.75,196.630005,196.630005,23623000
2011/4/28,195.960007,196.789993,192.270004,195.070007,195.070007,7300000
2011/4/29,194.380005,196.589996,193.779999,195.809998,195.809998,6640900
2011/5/2,196.570007,203.419998,196.179993,201.190002,201.190002,9398100
2011/5/3,201,202.589996,196.690002,198.449997,198.449997,6100000
2011/5/4,198.25,201.860001,195.369995,199.970001,199.970001,6550000
2011/5/5,198.660004,201,196.119995,197.110001,197.110001,4600000
2011/5/6,199.100006,199.559998,196.559998,197.600006,197.600006,4013900
2011/5/9,198.339996,202.360001,196.779999,200.800003,200.800003,5825400
2011/5/10,201.940002,205.289993,201.559998,203.940002,203.940002,5885900
2011/5/11,203.119995,205.5,202.25,204.380005,204.380005,4809000
2011/5/12,204.220001,206.190002,200.619995,206.070007,206.070007,4800000
2011/5/13,205.699997,206.389999,202.360001,202.559998,202.559998,4123700
2011/5/16,200.539993,200.899994,191.369995,192.509995,192.509995,9386400
2011/5/17,191.820007,195.979996,191.759995,194.809998,194.809998,7073300
2011/5/18,194.130005,198.279999,193.25,197.089996,197.089996,4955800
2011/5/19,198.330002,199.949997,197.550003,198.800003,198.800003,3701200
2011/5/20,197.949997,199.800003,197.240005,198.649994,198.649994,3381000
2011/5/23,195.559998,197.289993,192.020004,196.220001,196.220001,4200000
2011/5/24,197,197,193,193.270004,193.270004,2972700
2011/5/25,193.570007,194.350006,191.139999,192.259995,192.259995,4661300
2011/5/26,191.240005,196.449997,190.880005,195,195,4075200
2011/5/27,194.759995,196.119995,193.5,194.130005,194.130005,2352600
2011/5/31,195.940002,198.440002,195.029999,196.690002,196.690002,3409000
2011/6/1,196.059998,197.259995,192.050003,192.399994,192.399994,3445200
2011/6/2,192.279999,194.440002,190.559998,193.649994,193.649994,3044900
2011/6/3,191.229996,193.210007,187.619995,188.320007,188.320007,4974500
2011/6/6,188.009995,189.850006,185.179993,185.690002,185.690002,3716000
2011/6/7,185.720001,190.630005,185.520004,187.550003,187.550003,4866500
2011/6/8,187.449997,189.809998,186.320007,188.050003,188.050003,3716600
2011/6/9,189.740005,191.759995,185.710007,189.679993,189.679993,4187300
2011/6/10,189.25,190.770004,186.279999,186.529999,186.529999,3760400
2011/6/13,186.809998,189.309998,184.860001,186.289993,186.289993,3868900
2011/6/14,188.990005,190.720001,187.070007,189.960007,189.960007,3960300
2011/6/15,188.039993,192.449997,185.300003,185.979996,185.979996,6317700
2011/6/16,185.740005,187,181.589996,183.649994,183.649994,6032100
2011/6/17,186.509995,187.389999,184.639999,186.369995,186.369995,6322200
2011/6/20,185.960007,188.850006,185.570007,187.720001,187.720001,2831700
2011/6/21,188.300003,195,187.119995,194.229996,194.229996,4182600
2011/6/22,193.960007,195.199997,191.320007,191.630005,191.630005,3129700
2011/6/23,189.5,194.460007,188.300003,194.160004,194.160004,4609600
2011/6/24,193.880005,194.919998,191.350006,192.550003,192.550003,3614500
2011/6/27,194.5,202.580002,194.029999,201.25,201.25,6100700
2011/6/28,201.919998,202.880005,200.600006,202.350006,202.350006,3825300
2011/6/29,202.669998,206.25,201.029999,204.179993,204.179993,4608900
2011/6/30,200.779999,205.199997,200.5,204.490005,204.490005,4448100
2011/7/1,205.550003,210.270004,203.610001,209.490005,209.490005,4008700
2011/7/5,208.759995,214.449997,208.729996,213.190002,213.190002,3585200
2011/7/6,212.119995,214.399994,211.009995,214.190002,214.190002,2607600
2011/7/7,215.089996,217.800003,215.089996,216.740005,216.740005,3144900
2011/7/8,214.300003,218.320007,213.25,218.279999,218.279999,3707900
2011/7/11,216.740005,217.5,211,212.550003,212.550003,4033700
2011/7/12,214.639999,215.649994,211.119995,211.229996,211.229996,3985700
2011/7/13,214.699997,216.830002,212.139999,213.5,213.5,4229900
2011/7/14,213.580002,215.910004,209.380005,210.380005,210.380005,3902500
2011/7/15,213.080002,214.529999,209.289993,212.869995,212.869995,4072600
2011/7/18,212.529999,213.389999,208.289993,211.529999,211.529999,2898100
2011/7/19,213.770004,218.399994,213.770004,218.059998,218.059998,4437200
2011/7/20,220.050003,220.199997,214.410004,215.550003,215.550003,3372900
2011/7/21,216.740005,217.089996,211.070007,213.210007,213.210007,4545300
2011/7/22,213.860001,217.949997,211.110001,216.520004,216.520004,3591700
2011/7/25,215.490005,216.080002,213,213.490005,213.490005,3342800
2011/7/26,214.990005,215.600006,210.350006,214.179993,214.179993,9863600
2011/7/27,224.389999,227.199997,219.619995,222.520004,222.520004,12955600
2011/7/28,223.270004,225.949997,220.229996,223.899994,223.899994,5354900
2011/7/29,221.289993,225.75,219.509995,222.520004,222.520004,5167700
2011/8/1,225,227.449997,217.660004,221.320007,221.320007,5789300
2011/8/2,220.320007,222.429993,211.300003,211.699997,211.699997,6586700
2011/8/3,212.970001,214.830002,205.539993,209.960007,209.960007,8197100
2011/8/4,206.729996,208,201.449997,201.479996,201.479996,6579500
2011/8/5,204.669998,207.320007,194.839996,202.699997,202.699997,10024000
2011/8/8,196.399994,200.389999,190.050003,193.699997,193.699997,10427500
2011/8/9,196.699997,205.089996,190.460007,205.089996,205.089996,10491200
2011/8/10,200.759995,202.399994,193.600006,194.130005,194.130005,8757600
2011/8/11,197.009995,200.850006,191.360001,198.360001,198.360001,7401900
2011/8/12,200.279999,204.559998,197.210007,202.300003,202.300003,5620400
2011/8/15,202.059998,205.279999,198.320007,202.949997,202.949997,4785900
2011/8/16,201.139999,201.389999,194.75,197.679993,197.679993,5205900
2011/8/17,198.529999,199.600006,193.740005,195.929993,195.929993,3991100
2011/8/18,191.210007,191.339996,179.720001,182.520004,182.520004,8275200
2011/8/19,180.289993,190,177.550003,178.929993,178.929993,7244200
2011/8/22,182.830002,184.199997,177.100006,177.539993,177.539993,5313700
2011/8/23,178.919998,194.839996,178.520004,193.550003,193.550003,7351600
2011/8/24,193.889999,196.309998,190.169998,193.729996,193.729996,6248700
2011/8/25,194.410004,196.990005,191.070007,192.029999,192.029999,3760800
2011/8/26,191.240005,199.720001,189.600006,199.270004,199.270004,5310700
2011/8/29,202.820007,206.669998,202.550003,206.529999,206.529999,4511000
2011/8/30,205.779999,212.490005,204.320007,210.919998,210.919998,5915700
2011/8/31,212.270004,216.169998,211.350006,215.229996,215.229996,7405000
2011/9/1,215.279999,217.639999,211.619995,212.539993,212.539993,5275300
2011/9/2,208.940002,210.690002,207,210,210,4232000
2011/9/6,204.770004,216.600006,204.470001,216.179993,216.179993,6216200
2011/9/7,218.800003,220.190002,214.220001,219.899994,219.899994,5295800
2011/9/8,218.300003,220.639999,216.339996,217.259995,217.259995,4397900
2011/9/9,215.050003,216.960007,209.75,211.389999,211.389999,4574300
2011/9/12,208.75,216.660004,208.649994,216.559998,216.559998,5342100
2011/9/13,217.789993,219.949997,215.009995,219.529999,219.529999,4835900
2011/9/14,220.220001,224.990005,216.720001,222.570007,222.570007,5881700
2011/9/15,223.990005,227.199997,221.25,226.779999,226.779999,5608800
2011/9/16,227.570007,240.440002,226.740005,239.300003,239.300003,11753000
2011/9/19,237.110001,244,232.880005,241.690002,241.690002,8223300
2011/9/20,240.800003,241.050003,231.029999,233.25,233.25,7385500
2011/9/21,234.509995,240.520004,231.809998,231.869995,231.869995,5881500
2011/9/22,224.720001,228.789993,219,223.229996,223.229996,8254600
2011/9/23,220.509995,224.490005,219.059998,223.610001,223.610001,6468100
2011/9/26,227.479996,230.240005,221.399994,229.850006,229.850006,5794100
2011/9/27,234.220001,234.75,222.399994,224.210007,224.210007,7837500
2011/9/28,226.350006,235.809998,225.600006,229.710007,229.710007,14436900
2011/9/29,234.169998,234.300003,216.289993,222.440002,222.440002,9378500
2011/9/30,218.190002,223,215.210007,216.229996,216.229996,6550300
2011/10/3,217.009995,221.600006,211.389999,211.979996,211.979996,6624400
2011/10/4,209.619995,215,200.429993,212.5,212.5,8711600
2011/10/5,212.529999,220.169998,208.479996,219.5,219.5,6508200
2011/10/6,220.279999,223.619995,217.550003,221.509995,221.509995,6849300
2011/10/7,222.479996,227.899994,218.410004,224.740005,224.740005,6784300
2011/10/10,226.229996,232.800003,224.100006,231.320007,231.320007,5143100
2011/10/11,230.600006,236.75,229,235.479996,235.479996,5003700
2011/10/12,236.639999,241.839996,234.330002,236.809998,236.809998,6510800
2011/10/13,237,239.679993,235.229996,236.149994,236.149994,4833500
2011/10/14,240.869995,246.710007,240.179993,246.710007,246.710007,5923700
2011/10/17,244.289993,246.710007,240.669998,242.330002,242.330002,4779000
2011/10/18,242.309998,244.610001,236.619995,243.880005,243.880005,4609700
2011/10/19,240.669998,243.330002,229.25,231.529999,231.529999,6715100
2011/10/20,232.130005,234.740005,229.800003,233.610001,233.610001,4524900
2011/10/21,236.910004,237,230.600006,234.779999,234.779999,4572500
2011/10/24,236.020004,240.470001,234,237.610001,237.610001,4975800
2011/10/25,238.589996,239.009995,225.889999,227.149994,227.149994,14012600
2011/10/26,203.690002,207.580002,196.509995,198.399994,198.399994,24134200
2011/10/27,204.259995,208.600006,201.100006,206.779999,206.779999,10774300
2011/10/28,206.529999,218.399994,205.75,217.320007,217.320007,9880400
2011/10/31,215.789993,218.889999,213.039993,213.509995,213.509995,7343300
2011/11/1,208.110001,216.210007,207.429993,212.100006,212.100006,8511800
2011/11/2,215.550003,216.789993,212.720001,215.619995,215.619995,6122000
2011/11/3,216.300003,218.5,213.020004,218.289993,218.289993,5315000
2011/11/4,217.649994,218.229996,214.330002,216.479996,216.479996,4065800
2011/11/7,216.839996,220.199997,214,217,217,3860000
2011/11/8,219.199997,219.350006,215.210007,217.990005,217.990005,3914500
2011/11/9,214.949997,215.699997,210.600006,211.220001,211.220001,4680600
2011/11/10,213.5,214.059998,208.100006,210.789993,210.789993,5044600
2011/11/11,212.520004,217.880005,210.309998,217.389999,217.389999,5163100
2011/11/14,215.649994,222.350006,214.25,218.929993,218.929993,6522200
2011/11/15,218,220.330002,214.259995,217.830002,217.830002,5739000
2011/11/16,216.270004,216.970001,211.229996,211.990005,211.990005,5509400
2011/11/17,212.509995,212.899994,202.100006,204.520004,204.520004,7983100
2011/11/18,205.330002,205.339996,197.110001,197.139999,197.139999,8437500
2011/11/21,193.289993,193.360001,185.050003,189.25,189.25,11321200
2011/11/22,186.949997,194.039993,183.580002,192.339996,192.339996,9915600
2011/11/23,193.059998,194.600006,187.889999,188.990005,188.990005,8011300
2011/11/25,190.410004,190.830002,181.509995,182.399994,182.399994,4972000
2011/11/28,191.649994,194.619995,190.539993,194.149994,194.149994,7207300
2011/11/29,194.779999,195.5,187.300003,188.389999,188.389999,6575100
2011/11/30,194.759995,195.300003,188.75,192.289993,192.289993,7717000
2011/12/1,191.850006,198.070007,191.589996,197.130005,197.130005,7327700
2011/12/2,197.070007,199.660004,195.179993,196.029999,196.029999,7526200
2011/12/5,198.860001,199,193.669998,196.240005,196.240005,5922100
2011/12/6,195.979996,198.320007,190.110001,191.990005,191.990005,5202000
2011/12/7,191.029999,196.710007,189.119995,195.320007,195.320007,6427300
2011/12/8,193.570007,195.889999,190.080002,190.479996,190.479996,4361100
2011/12/9,191.210007,193.949997,188.399994,193.029999,193.029999,5158800
2011/12/12,190.029999,191.149994,187.630005,189.520004,189.520004,4343200
2011/12/13,188.559998,189.679993,178.5,180.509995,180.509995,9297300
2011/12/14,179,180.75,170.25,180.210007,180.210007,11614200
2011/12/15,182.050003,184.800003,179.529999,181.259995,181.259995,7259900
2011/12/16,182.419998,184.410004,180.309998,181.259995,181.259995,6664100
2011/12/19,182,183.169998,179,179.330002,179.330002,4533600
2011/12/20,182.690002,183.169998,180.539993,182.520004,182.520004,4600100
2011/12/21,181.919998,183.5,172.490005,174.350006,174.350006,8066700
2011/12/22,175.089996,179.669998,174.210007,179.029999,179.029999,4694900
2011/12/23,179.220001,179.679993,175.600006,177.279999,177.279999,3496500
2011/12/27,177.729996,178.589996,176.160004,176.270004,176.270004,2950900
2011/12/28,176.389999,176.649994,172.279999,173.889999,173.889999,3659500
2011/12/29,169.619995,174.550003,166.970001,173.860001,173.860001,8209300
2011/12/30,173.360001,175.169998,172.490005,173.100006,173.100006,4279800
2012/1/3,175.889999,179.479996,175.550003,179.029999,179.029999,5110800
2012/1/4,179.210007,180.5,176.070007,177.509995,177.509995,4205200
2012/1/5,175.940002,178.25,174.050003,177.610001,177.610001,3809100
2012/1/6,178.070007,184.649994,177.5,182.610001,182.610001,7008400
2012/1/9,182.759995,184.369995,177,178.559998,178.559998,5056900
2012/1/10,181.100006,182.399994,177.100006,179.339996,179.339996,3985800
2012/1/11,179.639999,180.770004,178.190002,178.899994,178.899994,3102700
2012/1/12,179.419998,179.490005,175.75,175.929993,175.929993,5385800
2012/1/13,175.809998,178.800003,173.5,178.419998,178.419998,4753500
2012/1/17,180.149994,183.300003,178.509995,181.660004,181.660004,5644500
2012/1/18,181.940002,190.25,181.119995,189.440002,189.440002,7473500
2012/1/19,190.880005,195.940002,190.360001,194.449997,194.449997,7096000
2012/1/20,190.710007,192.899994,189.039993,190.929993,190.929993,5610300
2012/1/23,190.789993,191.729996,185.229996,186.089996,186.089996,4585300
2012/1/24,185,188.410004,183.820007,187,187,4673800
2012/1/25,186.990005,188.169998,184.610001,187.800003,187.800003,4306400
2012/1/26,189.300003,194.850006,188.729996,193.320007,193.320007,5873600
2012/1/27,193.089996,196.5,192.330002,195.369995,195.369995,4659000
2012/1/30,193.679993,195,190.130005,192.149994,192.149994,5424100
2012/1/31,194,195.630005,189.699997,194.440002,194.440002,12772200
2012/2/1,173.809998,179.949997,172,179.460007,179.460007,21336600
2012/2/2,179.649994,181.940002,176.800003,181.720001,181.720001,8736300
2012/2/3,182.830002,187.899994,181.889999,187.679993,187.679993,8120500
2012/2/6,186.279999,186.559998,182.919998,183.139999,183.139999,5310000
2012/2/7,182.649994,184.940002,182.059998,184.190002,184.190002,5103900
2012/2/8,184.949997,186.490005,182.910004,185.479996,185.479996,5476600
2012/2/9,184.5,185.690002,181.759995,184.979996,184.979996,7189200
2012/2/10,183.419998,187.630005,182.520004,185.539993,185.539993,5797100
2012/2/13,187.169998,192.5,185.679993,191.589996,191.589996,6071400
2012/2/14,191.080002,193.570007,186.100006,191.300003,191.300003,9527100
2012/2/15,191.289993,191.539993,183.259995,184.470001,184.470001,7794400
2012/2/16,177.789993,181.679993,175.139999,179.929993,179.929993,12563800
2012/2/17,180.089996,183.410004,179.360001,182.5,182.5,7418100
2012/2/21,182.649994,184.75,180.580002,182.259995,182.259995,6756500
2012/2/22,181.949997,182.990005,180.289993,180.580002,180.580002,5785400
2012/2/23,179.639999,180.75,176.960007,178.889999,178.889999,5153800
2012/2/24,179.699997,180.740005,178.369995,179.130005,179.130005,3668700
2012/2/27,177.539993,179.190002,176.5,178.529999,178.529999,3706200
2012/2/28,178.899994,184.289993,177.949997,183.800003,183.800003,5764500
2012/2/29,183.889999,184,179.009995,179.690002,179.690002,5300300
2012/3/1,179.889999,180.490005,176.580002,180.039993,180.039993,4936000
2012/3/2,179.479996,181.839996,178.919998,179.300003,179.300003,3657800
2012/3/5,179,181.820007,178.179993,180.259995,180.259995,4682700
2012/3/6,178.679993,183.5,178.039993,181.089996,181.089996,5612200
2012/3/7,182.649994,185.5,182.399994,183.770004,183.770004,4951500
2012/3/8,184.169998,188.380005,183.800003,187.639999,187.639999,4221500
2012/3/9,186.789993,187.199997,183.440002,184.320007,184.320007,4510600
2012/3/12,184.130005,185.399994,182.199997,183.389999,183.389999,2587600
2012/3/13,183.919998,184.869995,180.770004,184.589996,184.589996,4405800
2012/3/14,183.649994,184.320007,181.139999,182.259995,182.259995,3699700
2012/3/15,182.020004,184.429993,180.300003,184.429993,184.429993,4160100
2012/3/16,183.279999,185.679993,182.350006,185.050003,185.050003,4934000
2012/3/19,183.449997,186.679993,183,185.520004,185.520004,3903400
2012/3/20,184.880005,194.410004,182.880005,192.330002,192.330002,9165400
2012/3/21,192.5,194.279999,191.259995,191.729996,191.729996,4214400
2012/3/22,190.539993,194.059998,190.259995,192.399994,192.399994,3739600
2012/3/23,192.009995,196.199997,191.800003,195.039993,195.039993,5984000
2012/3/26,196.479996,202.970001,195.5,202.869995,202.869995,7613700
2012/3/27,203.589996,209.850006,202.880005,205.440002,205.440002,9600800
2012/3/28,206.139999,207,200.309998,201.160004,201.160004,6245000
2012/3/29,201.279999,205.309998,200.630005,204.610001,204.610001,5711200
2012/3/30,205.020004,206.850006,201.869995,202.509995,202.509995,4438100
2012/4/2,198.020004,199.899994,197,198.050003,198.050003,6430300
2012/4/3,198.240005,202.389999,197.5,199.660004,199.660004,5000700
2012/4/4,196.949997,197.679993,192.360001,193.990005,193.990005,5456900
2012/4/5,193.550003,196.029999,193.550003,194.389999,194.389999,3217500
2012/4/9,192.020004,194.199997,190.5,191.869995,191.869995,3135900
2012/4/10,192.75,193.520004,186.570007,186.979996,186.979996,4455000
2012/4/11,189.630005,191.970001,186.789993,187.970001,187.970001,4337800
2012/4/12,188.059998,192.259995,185.610001,190.690002,190.690002,4027900
2012/4/13,189.899994,189.940002,186.259995,188.460007,188.460007,3431800
2012/4/16,189.009995,189.470001,183.649994,185.5,185.5,4044300
2012/4/17,187.210007,190.039993,186.869995,188.389999,188.389999,2829200
2012/4/18,188.820007,193.449997,188.740005,191.070007,191.070007,4001900
2012/4/19,192.929993,194.550003,189.75,191.100006,191.100006,4002400
2012/4/20,192.339996,193.479996,189.800003,189.979996,189.979996,3243600
2012/4/23,188.990005,188.990005,185.509995,188.240005,188.240005,3481000
2012/4/24,188.679993,190.699997,186.509995,190.330002,190.330002,3376300
2012/4/25,191.669998,194.800003,191.600006,194.419998,194.419998,3955100
2012/4/26,193.570007,196.360001,193.020004,195.990005,195.990005,10234000
2012/4/27,224.830002,228.690002,220.220001,226.850006,226.850006,22116900
2012/4/30,223.949997,233.839996,223.050003,231.899994,231.899994,9756900
2012/5/1,229.399994,232.970001,228.399994,230.039993,230.039993,6754900
2012/5/2,227.820007,231.440002,227.399994,230.25,230.25,4593400
2012/5/3,229.740005,232.529999,228.029999,229.449997,229.449997,4055500
2012/5/4,227.800003,229.720001,223.740005,223.990005,223.990005,4585200
2012/5/7,222.360001,226.869995,222.289993,225.160004,225.160004,3314300
2012/5/8,223.149994,225.389999,218.199997,223.899994,223.899994,4522400
2012/5/9,220.589996,225.779999,220.160004,222.979996,222.979996,3712000
2012/5/10,223.910004,229.080002,221.949997,226.690002,226.690002,4648400
2012/5/11,225.949997,230.679993,225.729996,227.679993,227.679993,4193600
2012/5/14,225.600006,227.289993,222.509995,222.929993,222.929993,3096600
2012/5/15,226.5,230.610001,223,224.389999,224.389999,5713700
2012/5/16,225,228,222.5,224.059998,224.059998,5261800
2012/5/17,225.050003,226,218.089996,218.360001,218.360001,4505500
2012/5/18,219.410004,219.630005,212.809998,213.850006,213.850006,5231700
2012/5/21,214.029999,219.979996,212.820007,218.110001,218.110001,3579800
2012/5/22,218.309998,218.869995,213.960007,215.330002,215.330002,3733100
2012/5/23,214.710007,217.550003,211.179993,217.279999,217.279999,4243800
2012/5/24,216.979996,217.660004,212.699997,215.240005,215.240005,3141100
2012/5/25,214.990005,215.979996,212.220001,212.889999,212.889999,2171400
2012/5/29,214.300003,216.550003,212.289993,214.75,214.75,2693900
2012/5/30,212.139999,212.979996,207.75,209.229996,209.229996,4078200
2012/5/31,209.479996,213.789993,207.110001,212.910004,212.910004,4944000
2012/6/1,208.440002,211.229996,207.300003,208.220001,208.220001,3951500
2012/6/4,207.399994,215.350006,206.369995,214.570007,214.570007,4299600
2012/6/5,213.850006,216.860001,211.160004,213.210007,213.210007,3543900
2012/6/6,214.630005,218.399994,214.520004,217.639999,217.639999,2710100
2012/6/7,219.649994,221.490005,218.110001,218.800003,218.800003,3503900
2012/6/8,218.610001,219.419998,216.660004,218.479996,218.479996,2877000
2012/6/11,217.490005,220.869995,215.199997,216.5,216.5,3749100
2012/6/12,217.649994,218,214.520004,216.419998,216.419998,2833300
2012/6/13,215.520004,217.380005,213.520004,214.729996,214.729996,2325200
2012/6/14,215.259995,216.5,212.559998,214.449997,214.449997,3060900
2012/6/15,215.289993,219.330002,214.460007,218.350006,218.350006,3785200
2012/6/18,217.279999,223.759995,216.729996,222.660004,222.660004,3369600
2012/6/19,223.259995,225.199997,221.660004,224.029999,224.029999,2716600
2012/6/20,224.509995,224.740005,220.839996,223.020004,223.020004,2444400
2012/6/21,223.839996,226.029999,220.520004,220.570007,220.570007,2843000
2012/6/22,221.830002,222.509995,219.350006,222.160004,222.160004,2187500
2012/6/25,220.300003,221.589996,218,220.070007,220.070007,2382300
2012/6/26,221.449997,226.389999,221.449997,225.610001,225.610001,3754100
2012/6/27,225.009995,227.5,223.300003,225.619995,225.619995,2799200
2012/6/28,223.919998,224.619995,218.75,221.309998,221.309998,2994800
2012/6/29,224.699997,228.350006,223.710007,228.350006,228.350006,3614400
2012/7/2,229.300003,229.339996,226.339996,229.320007,229.320007,2330700
2012/7/3,229.139999,229.529999,227.589996,229.529999,229.529999,1331700
2012/7/5,228.619995,230.5,226.529999,227.059998,227.059998,2682300
2012/7/6,226.350006,228.899994,224.179993,225.050003,225.050003,3203200
2012/7/9,225,226,223.449997,225.050003,225.050003,1922000
2012/7/10,226.25,227.139999,218.279999,219.5,219.5,2982100
2012/7/11,218.949997,221.740005,215.339996,218.369995,218.369995,2734700
2012/7/12,216.610001,217.300003,212.610001,215.360001,215.360001,2616200
2012/7/13,215.630005,219.309998,213.880005,218.389999,218.389999,2221900
2012/7/16,216.600006,218.309998,214.460007,216.009995,216.009995,2004200
2012/7/17,217.449997,217.940002,213.960007,216.929993,216.929993,1987000
2012/7/18,216.149994,218.669998,215.710007,217.470001,217.470001,2093000
2012/7/19,220.729996,227.5,220.690002,226.169998,226.169998,5449400
2012/7/20,225.360001,229.389999,225.289993,228.289993,228.289993,4170000
2012/7/23,224.720001,226.580002,221.539993,226.009995,226.009995,5515100
2012/7/24,226.270004,226.610001,221.229996,223.039993,223.039993,5008700
